,class,1950,1960,1970,1980,1990,2000,2010,2017,2020,2030,2040,2050,2060
0,0-19,0.4567067981408058,0.400082891503472,0.32671650016399917,0.3058348469296263,0.2635630942692778,0.20490308545056238,0.17907742618323078,0.16840846780418373,0.16233417546384496,0.14563836589514054,0.13670470101145782,0.13360352225450595,0.1273362454779124
1,20-49,0.39243360719164666,0.42731721845975673,0.4776890507005106,0.4554579060415005,0.43264535995959275,0.40900223100287175,0.38343092554342356,0.36612166532991314,0.35510482379421254,0.31765716232834273,0.3059061755278564,0.2935904743035851,0.28319552844748125
2,20-65,0.49852159926934064,0.5480124006699701,0.6087351087147463,0.6102729133593232,0.6252934161150915,0.6333338942503911,0.6019104705522881,0.5656385714716199,0.5588894513836329,0.5522428220282285,0.5188400930871206,0.4916710583388674,0.4865512219645268
3,66-,0.04477160258985379,0.05190470782655785,0.06454839112125466,0.0838922397110505,0.11114348961563067,0.16176302029904638,0.21901210326448103,0.2659529527711963,0.27877634897845427,0.3021187692014769,0.3444552152231839,0.3747254194066266,0.3861125094992879
